wallet,transaction_count,incoming_count,outgoing_count,total_incoming_btc,total_outgoing_btc,avg_transaction_amount,avg_time_gap_minutes,unique_counterparties,fan_in,fan_out,unique_ips,unique_asns,rapid_transfer_ratio,split_ratio,merge_ratio,max_amount_ratio,outgoing_small_amount_ratio,asn_change_ratio,max_transactions_in_5min,peeling_chain_consistency
bc1q0b28fbabde74440c9f4095678de203,46,34,12,2.7164517299999997,0.36290817000000003,0.06694260652173913,2849.0090858425924,24,14,10,55,9,0.0,0.4166666666666667,0.11764705882352941,11.724467889744712,0.16666666666666666,0.8,1,0.09090909090909091
3b0e7429bd946447e8e074dab30442d,31,15,16,1.5472800100000001,1.7967444500000003,0.10787175677419354,4381.7541699327785,22,5,17,37,6,0.0,0.625,0.0,2.5651791389186243,0.1875,0.6666666666666666,1,0.13333333333333333
394a044d309ec40a791846d45a84616,44,13,31,0.33998651,3.229783989999999,0.08113114772727273,2776.356461075969,39,7,32,50,5,0.0,0.25806451612903225,0.07692307692307693,30.33810714151228,0.03225806451612903,0.27906976744186046,1,0.3
3c7fd3b33f1c84d949edb9bedc2004a,23,4,19,0.11823818,4.50126855,0.2008481186956522,5994.949881545454,22,3,19,26,3,0.0,0.5263157894736842,0.25,1.4613705112664672,0.0,0.36363636363636365,1,0.5555555555555556
13458acf395414bfcb0925b79215450,23,11,12,0.43182613,0.12008575,0.023996168695652177,5015.948990184091,16,4,12,28,5,0.0,0.5,0.0,8.11680715729085,0.08333333333333333,0.5,1,0.6363636363636364
3e8b8d316fb0248bcb7391515f22b5a,43,28,15,1.3066148899999999,0.77257403,0.048353230697674415,3138.4065313218252,23,10,13,51,7,0.0,0.5333333333333333,0.10714285714285714,2.582226125777672,0.13333333333333333,0.8333333333333334,1,0.2857142857142857
1f9cee654aa584a64b630eeb713c910,22,11,11,0.59671118,1.00950918,0.07301001636363637,6052.527938173809,10,5,5,28,6,0.0,0.18181818181818182,0.0,3.8169640896976915,0.09090909090909091,0.8095238095238095,1,0.3
3ac41c0063c3748a18c96e8d63b3c7a,18,10,8,0.50645221,0.14481774,0.03618166388888889,5170.479185879412,15,6,9,25,6,0.0,0.625,0.0,5.699013168016551,0.0,0.5882352941176471,1,0.42857142857142855
35e67ad1b8cff4a16addc803bd87290,10,2,8,0.16684042,0.45755115,0.062439157,12166.083598555555,10,2,8,12,2,0.0,0.75,0.5,1.6695966925303227,0.0,0.4444444444444444,1,0.7142857142857143
bc1qeaa2e3c3b50a4751876d63824327fc,13,4,9,0.06977706,0.18870557000000002,0.01988327923076923,10426.63649396389,15,5,10,17,4,0.0,0.4444444444444444,0.25,2.4178219968383163,0.1111111111111111,0.4166666666666667,1,0.375
172916d3b19b24ae9a299499033945d,39,29,10,2.10903865,1.30175481,0.08745624256410256,3343.4377737127193,14,8,6,46,6,0.07894736842105263,0.2,0.06896551724137931,1.5327723680190846,0.0,0.7631578947368421,2,0.4444444444444444
bc1qa86ba31cc1644834b6d7aedd314c69,27,15,12,0.7429932599999999,0.07548055999999999,0.030313845185185186,4629.724983461539,24,9,15,35,7,0.0,0.6666666666666666,0.06666666666666667,18.037648586729244,0.08333333333333333,0.7307692307692307,1,0.36363636363636365
3c4abcf5b35264b4992312ee4ab0e14,14,4,10,0.095243,0.64138929,0.05261659214285714,8549.291833325642,9,2,7,17,2,0.0,0.3,0.0,1.3226370523357494,0.0,0.07692307692307693,1,0.4444444444444444
1e3ce311a1bb5491f8634b516a29a5d,32,22,10,2.1616723600000003,0.11969884,0.07129285,4165.881193553226,22,13,9,41,6,0.0,0.6,0.18181818181818182,28.608854522775196,0.1,0.7096774193548387,1,0.3333333333333333
118f6ddcec3ff40b6a501b0ea947e86,33,21,12,0.7738633400000002,0.3443461800000001,0.03388513696969697,3980.8674711083336,22,10,12,41,7,0.0,0.5833333333333334,0.09523809523809523,7.670551456316412,0.16666666666666666,0.8125,1,0.2727272727272727
3cdc9432b235c4a58bd7ac599d4a2e9,19,8,11,0.3494783,1.05666654,0.07400762315789473,6886.9361268509265,12,2,10,22,3,0.0,0.5454545454545454,0.0,1.6748670059493842,0.09090909090909091,0.6111111111111112,1,0.2
136dc2c05cb2e449bb08b8dbb96bac6,21,0,21,0.0,1.1547189799999997,0.054986618095238096,6257.658993981667,17,0,17,22,1,0.0,0.5714285714285714,0.0,1.577570693866022,0.09523809523809523,0.0,1,0.45
bc1q1ad5b500f26542a286c9162f07f70f,41,33,8,2.0282571999999996,0.27729305,0.056232932926829265,3274.8602809958334,21,12,9,53,7,0.05,0.875,0.030303030303030304,5.869525641896142,0.125,0.675,2,0.5714285714285714
3845c7156c7054ffdb30105b991b171,29,17,12,0.36767660999999996,0.40194498999999995,0.026538675862068966,4644.784065531548,23,8,15,35,5,0.07142857142857142,0.8333333333333334,0.11764705882352941,6.0519247084250924,0.0,0.6428571428571429,2,0.45454545454545453
3e486781be40a49a3b1a4f93b563c40,31,16,15,0.42077680000000006,0.36272717,0.025274321612903224,4035.799166984444,21,9,12,35,4,0.0,0.4666666666666667,0.1875,2.702513805696554,0.0,0.7666666666666667,1,0.5
3aa870ae7891b48e7bee188e18ee644,42,24,18,1.3129035999999998,1.9075180000000003,0.07667670476190476,2998.6295333081302,30,10,20,49,6,0.024390243902439025,0.6111111111111112,0.16666666666666666,4.631926340948643,0.2222222222222222,0.6341463414634146,2,0.11764705882352941
395bb8fea29304513b8a19787142198,31,13,18,0.5043708600000001,1.34178671,0.05955347,4250.259938674444,27,10,17,38,6,0.0,0.4444444444444444,0.15384615384615385,1.4325429890546226,0.05555555555555555,0.6,1,0.29411764705882354
3a8ceca59f09a48dc9d7b34fc64428a,40,26,14,0.8670854699999999,0.21050318999999995,0.0269397165,2926.4624733029914,18,7,11,48,6,0.0,0.42857142857142855,0.0,6.639523755739913,0.0,0.7692307692307693,1,0.23076923076923078
3d0450909d7b94440bc1878c4f3f229,25,10,15,1.23676352,0.63469625,0.0748583908,5318.388702870139,19,6,13,31,6,0.0,0.5333333333333333,0.1,8.049478884751254,0.0,0.75,1,0.2857142857142857
34d3fdbed85ec4bc4a5bd98ac3b734b,37,23,14,1.64961627,0.46397087,0.057123976756756754,3591.806476063889,31,10,21,44,5,0.0,0.7142857142857143,0.17391304347826086,10.216050468057203,0.21428571428571427,0.7222222222222222,1,0.3076923076923077
32ffc6f24e6e049f791321acf5038a1,23,13,10,0.49564431000000003,0.47316394000000006,0.04212209782608696,5684.830862434091,18,5,13,28,3,0.0,0.7,0.07692307692307693,1.8287225485298226,0.1,0.5,1,0.3333333333333333
1ef92ef42616244f38ccfee8cc712ec,18,8,10,0.13261325,0.55325321,0.03810369222222222,6790.50631912451,13,5,8,24,5,0.0,0.5,0.0,1.318061229529595,0.0,0.5294117647058824,1,0.4444444444444444
18e9ff8f2fdce4bdf826c7717126cb6,41,22,19,1.7897602400000001,1.33088815,0.07611337536585366,3152.2193803925,25,9,16,49,4,0.0,0.47368421052631576,0.045454545454545456,8.333265304877393,0.05263157894736842,0.375,1,0.3888888888888889
3b1f8bacbbdb646bc84ed21ab0f6b40,37,18,19,0.4761891,0.7255749699999999,0.03248011,3617.7827061824073,21,7,14,43,6,0.0,0.47368421052631576,0.1111111111111111,2.479610900373973,0.05263157894736842,0.6666666666666666,1,0.6111111111111112
36b12e95fbaf64cff9f3a2ee3a34ef2,21,6,15,0.21887344999999997,1.49223888,0.08148153952380952,6493.112656549167,14,6,8,26,5,0.0,0.13333333333333333,0.16666666666666666,1.3675442199088057,0.0,0.5,1,0.42857142857142855
32a26dcd9ce47479cadc78ef8c9c9bf,39,29,10,3.3111911099999998,4.0969117399999995,0.18995135512820513,3351.5098216469296,22,14,8,50,8,0.0,0.2,0.10344827586206896,1.28777172058047,0.0,0.7894736842105263,1,0.4444444444444444
bc1q38be6e75a9484c72b067cd3b9c9f1e,35,22,13,1.93024408,0.41221838,0.06692749885714286,3667.6398912137256,22,10,12,43,6,0.0,0.46153846153846156,0.09090909090909091,14.021956594557134,0.07692307692307693,0.7058823529411765,1,0.4166666666666667
bc1qe2809deb64e34e65a02e2765d542f3,27,15,12,0.7593980200000001,0.6431049300000001,0.051944553703703704,4690.951603174359,22,12,10,36,5,0.0,0.4166666666666667,0.2,1.8124499728360344,0.08333333333333333,0.6538461538461539,1,0.45454545454545453
338c5d03ed36246ca8faaa360519922,41,7,34,0.188244,7.327255090000001,0.18330485585365852,2979.5430433204165,34,4,30,61,9,0.025,0.29411764705882354,0.0,1.7324194247027513,0.20588235294117646,0.65,2,0.30303030303030304
38e00ed4668b34e1fa0a0e9a122a08b,21,11,10,0.47502735,0.6589020600000001,0.05399663857142857,5974.7669712475,14,8,6,28,7,0.0,0.2,0.09090909090909091,2.241453842590452,0.1,0.75,1,0.6666666666666666
bc1qe78a72e76a7e4d7fa650aa8cafc6de,38,19,19,1.14515392,3.04833055,0.1103548544736842,3392.4322307864863,38,14,24,47,5,0.0,0.8421052631578947,0.2631578947368421,1.4383410269891732,0.0,0.7027027027027027,1,0.5555555555555556
32cd9a20dcbfa4638990db32e0eb7bf,8,0,8,0.0,0.54555722,0.0681946525,9471.105763576192,5,0,5,9,1,0.0,0.5,0.0,1.6377350277719356,0.0,0.0,1,0.42857142857142855
36d427fc4b6d7489b8eac1e5de62e70,35,20,15,1.2852521899999996,0.43643394999999996,0.049191032571428574,3679.985848187745,25,9,16,43,6,0.0,0.6666666666666666,0.05,5.893094808505666,0.2,0.7058823529411765,1,0.42857142857142855
3e12549dbbde74a27a92f826e957ec0,26,14,12,0.39293919000000005,0.42726611999999997,0.031546358076923076,5267.093825712001,21,9,12,32,5,0.0,0.75,0.21428571428571427,1.6131310910784356,0.08333333333333333,0.84,1,0.45454545454545453
14b0ddfb7ba59462f81f77729907578,28,21,7,1.7801934500000003,0.03830089,0.06494622642857142,4904.4412668679015,20,13,7,36,5,0.1111111111111111,0.42857142857142855,0.19047619047619047,40.27933564049359,0.0,0.7407407407407407,4,0.3333333333333333
15c7c2476fa0f47fd9b732fef7002d3,16,2,14,0.20954865,0.28519163,0.0309212675,7352.146745546666,13,1,12,18,2,0.0,0.5714285714285714,0.0,4.665615496357917,0.07142857142857142,0.2,1,0.46153846153846156
1ed5f8c09c93b4c11843facfb3632fc,35,16,19,1.40393202,0.4841862699999999,0.05394623685714286,3732.969154898039,22,6,17,40,4,0.029411764705882353,0.631578947368421,0.0625,12.642920079211795,0.10526315789473684,0.6470588235294118,2,0.3888888888888889
1c8eae2d09b83432a87bc1ac43e7bdf,24,3,21,0.08610727000000001,11.48677297,0.4822033433333333,5626.429770410869,25,3,22,28,3,0.0,0.5714285714285714,0.0,1.2538987058972837,0.19047619047619047,0.21739130434782608,1,0.4
3813f36d9eb464fd4a4ac7eb506b66e,23,9,14,1.0111697800000001,1.6684421199999997,0.1165048652173913,5464.522167375757,17,4,13,28,4,0.0,0.5,0.0,3.3787947342282787,0.0,0.5,1,0.5384615384615384
13ce792f9255b4da1ad0e7c6192a358,26,15,11,0.8933846600000002,0.20679465,0.04231458884615384,4184.616838312667,16,7,9,33,6,0.0,0.5454545454545454,0.06666666666666667,7.896756180071851,0.0,0.76,1,0.3
360828aca655a4e198dedaae3db4bb0,22,7,15,0.6233666,0.6625689100000001,0.05845161409090909,6076.628415093651,18,5,13,28,5,0.0,0.4,0.0,3.876061295629911,0.13333333333333333,0.47619047619047616,1,0.5
bc1qcc604b884ea7413fb00bfaecd99d5e,26,14,12,1.05170968,0.07040738,0.04315834846153846,4646.292907648667,16,5,11,30,4,0.12,0.3333333333333333,0.07142857142857142,20.10237047013287,0.3333333333333333,0.6,2,0.18181818181818182
1e4406f861cd045878f0f8a16fda33a,17,8,9,1.37094711,0.17351029000000004,0.09085043529411764,6193.200329829167,16,5,11,21,3,0.0,0.5555555555555556,0.125,23.57593155896925,0.0,0.4375,1,0.375
bc1qe16fdae0a3f94c36ae41b8b10a2abd,24,14,10,0.27887962,1.12498744,0.05849446083333334,5755.035632493478,24,12,12,31,5,0.0,0.6,0.2857142857142857,1.2193054015519995,0.1,0.782608695652174,1,0.3333333333333333
32eb0107ce54b4ef3ac56301dd63ed4,37,23,14,0.43422443999999993,0.5976021100000001,0.02788720405405405,3528.311843048148,25,13,12,45,4,0.0,0.42857142857142855,0.17391304347826086,1.6219284313521327,0.07142857142857142,0.6111111111111112,1,0.38461538461538464
3ba2367352b7648e3a977b0500ec846,24,5,19,0.38158937000000004,0.9537287099999999,0.05563825333333333,5662.631138714493,22,4,18,28,4,0.0,0.5263157894736842,0.2,3.385405103307814,0.05263157894736842,0.34782608695652173,1,0.3888888888888889
bc1q906c8889518a432ab397c0ab9d490e,22,10,12,2.43289786,0.38761171000000005,0.12820498045454545,6004.004874793651,18,7,11,29,5,0.0,0.4166666666666667,0.1,62.87049843149872,0.08333333333333333,0.47619047619047616,1,0.45454545454545453
bc1q05a4a48a35a34ca88b2e64ef90cd23,39,23,16,1.07671677,0.85719379,0.04958745025641025,3430.0122456833333,24,9,15,46,5,0.0,0.625,0.08695652173913043,2.8132923401915244,0.0,0.7631578947368421,1,0.5333333333333333
13491ae6a5b024c5eace3e5ee2330b3,76,29,47,0.88258287,0.27690112999999994,0.015256368421052631,1613.701511962,44,10,34,85,7,0.4266666666666667,0.3617021276595745,0.06896551724137931,15.76179908916659,0.02127659574468085,0.41333333333333333,7,0.5217391304347826
1b29aa15b987741c58cfb9dd4f6326a,34,17,17,0.40880450999999995,0.38509207,0.023349899411764706,4007.7742246166667,21,3,18,38,4,0.0,0.5882352941176471,0.0,2.905479307244129,0.0,0.5454545454545454,1,0.5625
1e9590503499d4782a96dd4aca34a35,33,15,18,1.3187885700000002,0.8121976,0.06457533848484848,4005.576220988021,24,11,13,39,4,0.0,0.4444444444444444,0.26666666666666666,8.425504050743866,0.05555555555555555,0.53125,1,0.4117647058823529
196b738fd41b64f5c957890145c1f9c,22,14,8,0.45045599999999997,0.29832087,0.034035312272727276,5811.966859430952,21,13,8,29,6,0.0,0.625,0.2857142857142857,2.0385175594756433,0.0,0.6666666666666666,1,0.2857142857142857
1dd40042d464e4cb1b864ce5826d9fa,28,13,15,0.7149409900000001,1.86135879,0.09201070642857143,4700.769993841358,26,9,18,36,7,0.0,0.7333333333333333,0.07692307692307693,1.4087153197663171,0.2,0.6666666666666666,1,0.21428571428571427
39aa50e636ab04dd0b5e57ccedace2d,22,12,10,0.7551147200000001,1.8176171799999996,0.1169423590909091,5004.475265343651,14,5,9,26,4,0.0,0.4,0.08333333333333333,1.2986162119478164,0.1,0.6666666666666666,1,0.3333333333333333
bc1qd948e8c4724b4c36bbd7e65944d662,23,3,20,0.21100138000000002,0.7847826099999999,0.04329495608695652,5827.421983458334,20,2,18,26,3,0.0,0.55,0.0,2.945257254536137,0.1,0.2727272727272727,1,0.42105263157894735
bc1q0166d63b5c3b4b01b4f85af22b8c23,24,11,13,0.47163888,0.25668034,0.030346634166666667,4880.651699863043,19,6,13,30,5,0.0,0.6153846153846154,0.09090909090909091,11.447650008543127,0.0,0.7391304347826086,1,0.6666666666666666
16e70efadb2054c88a6d5d8352dbf4a,30,17,13,0.5394724700000001,0.7971215299999999,0.044553133333333335,4052.4503164804596,15,7,8,35,5,0.0,0.38461538461538464,0.11764705882352941,1.475453040746555,0.0,0.6896551724137931,1,0.5
bc1q0ea728146bce4995a59f3da06d176e,19,7,12,0.31159891,0.13594427,0.023554904210526317,7272.7374112611105,15,4,11,23,3,0.0,0.4166666666666667,0.14285714285714285,7.724101829267795,0.0,0.6666666666666666,1,0.45454545454545453
153ba236b6aee437a9359101c4ad69c,27,15,12,0.87752027,4.80664765,0.21052473777777778,4967.418999194231,17,6,11,34,6,0.0,0.4166666666666667,0.0,1.795594624874286,0.0,0.5769230769230769,1,0.6363636363636364
12bd28d29d58c42d2b3ef036c609240,38,28,10,4.4878475899999986,0.16117631999999998,0.12234273447368423,3497.152959829279,20,11,9,45,5,0.0,0.6,0.17857142857142858,41.927492280700775,0.1,0.7027027027027027,1,0.4444444444444444
3a9e28000311545f4b07cc86cdfdaf6,25,11,14,0.87761895,0.74260864,0.0648091036,5444.137496636806,27,13,14,31,6,0.0,0.5,0.5454545454545454,4.613480642591632,0.14285714285714285,0.6666666666666666,1,0.23076923076923078
bc1q1c636cfaf8564a7fbbc201f7ed198e,26,9,17,0.08512752,0.15679426,0.009304683846153846,4953.856241162666,21,3,18,30,4,0.0,0.5882352941176471,0.0,1.4918391697126947,0.058823529411764705,0.56,1,0.375
3e0dd4e576b744f3aafa6160bbc4e32,56,41,15,3.41869746,0.20618113,0.06472997482142857,2337.6648799551517,33,15,18,67,8,0.0,0.6666666666666666,0.0975609756097561,48.220296700317895,0.0,0.7454545454545455,1,0.6428571428571429
1b1be55ef67b146e9af9f2c42a06f50,27,14,13,0.63397652,0.36787431,0.037105586296296296,4995.154419241667,20,7,13,34,4,0.0,0.38461538461538464,0.07142857142857142,8.624070367346164,0.07692307692307693,0.5384615384615384,1,0.5
3c8040b3a368343deab76e02d49a677,48,17,31,0.8107452300000001,4.6695562,0.11417294645833333,2678.942633122695,39,7,32,69,8,0.0851063829787234,0.3225806451612903,0.058823529411764705,2.1076564197757937,0.03225806451612903,0.8085106382978723,2,0.5
3b51baa9e22384b1f82b5fb7c779854,19,7,12,0.19448916999999996,1.1557681899999999,0.07106617684210527,6513.14532132963,19,3,16,22,3,0.0,0.75,0.14285714285714285,1.3072615455836132,0.0,0.4444444444444444,1,0.45454545454545453
1f43a8e30cf054276a663a772563854,19,7,12,0.24933636,0.94032674,0.06261384736842106,6655.625275412964,13,5,8,24,5,0.0,0.25,0.14285714285714285,1.2788582815377398,0.08333333333333333,0.5555555555555556,1,0.45454545454545453
3da54ef6df4db4a319d7338400934b8,43,28,15,1.6746443699999998,0.30808887,0.04611007534883721,3101.525589125397,17,10,7,54,8,0.0,0.26666666666666666,0.0,16.74156728331966,0.06666666666666667,0.7142857142857143,1,0.35714285714285715
bc1q41f9a7f3fae9409f9d29672ec18a23,29,13,16,0.5177037099999999,0.77489955,0.04457252620689655,4424.29934145119,20,7,13,35,5,0.0,0.5625,0.15384615384615385,1.503243877536072,0.125,0.7857142857142857,1,0.6666666666666666
14213725fe42740a7ae5f8f197d2d05,52,39,13,2.2948707999999995,1.19149564,0.06704550846153846,2552.217348742484,21,11,10,61,7,0.0784313725490196,0.5384615384615384,0.05128205128205128,7.308889992163526,0.0,0.6666666666666666,3,0.3333333333333333
3844510e3670649209b5d9658292122,22,10,12,1.41507215,2.14033577,0.1616094509090909,6119.530713180952,16,3,13,25,1,0.0,0.3333333333333333,0.1,1.715543832727804,0.0,0.0,1,0.5454545454545454
bc1q308d74e8c6ec4a38a1044d69139e04,22,8,14,0.8066279900000001,0.8154897700000001,0.07373262545454545,6220.6641743531745,19,5,14,28,5,0.0,0.42857142857142855,0.0,3.420476198808045,0.0,0.6190476190476191,1,0.38461538461538464
1c94ff653619a43c2aa0d3494704045,22,11,11,0.44071939,0.40218489,0.038313830909090914,5606.599072740476,14,4,10,27,5,0.0,0.45454545454545453,0.0,1.9012246647042448,0.09090909090909091,0.7619047619047619,1,0.2
bc1q7063d4529d504f6b9ef3ed7f3fffbb,18,6,12,0.17248133000000002,1.4827570899999998,0.09195769000000001,6706.081271832352,14,6,8,23,4,0.0,0.4166666666666667,0.16666666666666666,1.3895458714309186,0.08333333333333333,0.4117647058823529,1,0.2727272727272727
bc1qded908e831b349a0a30e59e8283b2e,19,5,14,1.27858261,0.49003188999999997,0.09308497368421052,6505.535789563889,16,3,13,23,3,0.0,0.42857142857142855,0.0,13.257145958675542,0.07142857142857142,0.5,1,0.3076923076923077
bc1q60ddb59d7e854b1aaecf6b40e39e70,17,3,14,0.18475067,0.23432041999999997,0.024651240588235295,7074.612886216667,17,2,15,20,3,0.0,0.7142857142857143,0.0,5.952987894365874,0.07142857142857142,0.375,1,0.46153846153846156
191e4297c52e741b3a5234215bc0c71,38,21,17,1.9247517100000004,1.84776088,0.09927664710526315,3550.138987730631,24,6,18,43,4,0.0,0.5294117647058824,0.047619047619047616,3.4752602898207985,0.058823529411764705,0.5135135135135135,1,0.4375
32fb8f09cb8734b3a9023c13354c794,20,5,15,0.23681726999999997,1.94518514,0.1091001205,6616.015789473684,19,5,14,24,2,0.0,0.5333333333333333,0.2,1.3076504399205673,0.13333333333333333,0.05263157894736842,1,0.5
35eebfab4126744efa1bd837558746e,32,18,14,1.01716091,0.8512175399999998,0.0583868265625,4163.932310004839,19,9,10,38,6,0.0,0.5,0.1111111111111111,2.075118160075779,0.0,0.7096774193548387,1,0.5384615384615384
bc1q9c7a8b7850a346268875a8beca61ce,23,9,14,0.34221673999999996,0.69713007,0.045188991739130435,5568.437887101515,21,6,15,28,4,0.0,0.5,0.1111111111111111,2.316352128295696,0.0,0.5454545454545454,1,0.38461538461538464
334ff011b354b49c49a26f3e4c1055a,22,11,11,0.66030394,0.92651184,0.07212799,5359.658753890476,20,8,12,29,5,0.0,0.45454545454545453,0.09090909090909091,1.3649136807650657,0.09090909090909091,0.6190476190476191,1,0.5
33d35563e6cdb4801abd0b51d248baa,13,4,9,0.06544575999999999,0.63939072,0.05421819076923077,10440.407699447223,9,2,7,16,3,0.0,0.5555555555555556,0.0,1.2155278458696182,0.0,0.6666666666666666,1,0.75
314b14ed4b324494baa0e27fc7afa74,45,28,17,0.4770666799999999,0.08490558,0.012488272444444445,2859.1779574575758,31,13,18,52,6,0.0,0.5882352941176471,0.17857142857142858,8.862440062288965,0.058823529411764705,0.7954545454545454,1,0.25
bc1qe6b2a835b17142818162fcf9ac61af,26,9,17,0.14464213,2.4386751,0.099358355,4512.654197497333,21,11,10,34,5,0.0,0.35294117647058826,0.3333333333333333,1.5331613964919206,0.058823529411764705,0.36,1,0.375
bc1q62847b0cbd314037b0808a52c54c86,35,24,11,2.3267374700000008,1.15250641,0.099406968,3773.684980056863,14,5,9,40,4,0.0,0.18181818181818182,0.041666666666666664,1.6243249063417957,0.09090909090909091,0.5882352941176471,1,0.5
bc1qaad07ef74d4347c7971ba70b583c52,38,27,11,1.3887839600000005,0.89060994,0.059984050000000004,3391.377717209009,20,12,8,46,6,0.0,0.45454545454545453,0.1111111111111111,4.682918432656636,0.0,0.8648648648648649,1,0.5
bc1q8084f4288bd7456897d0bdd1a4300f,19,10,9,0.5829923499999999,0.12409998,0.03721538578947368,6330.827722664815,15,6,9,25,3,0.1111111111111111,0.4444444444444444,0.1,26.099860179617956,0.1111111111111111,0.2222222222222222,3,0.375
bc1q6b99f56078494b648c7140fa913d24,44,28,16,0.8590866500000003,0.17016815000000002,0.023392154545454544,2860.8647966678295,23,10,13,52,7,0.0,0.4375,0.07142857142857142,15.119098500042973,0.0625,0.813953488372093,1,0.3333333333333333
38bf27bdc1c674e468749da03068920,21,16,5,0.4668257,0.08106016,0.02608980285714286,6470.2013176625,12,6,6,28,4,0.0,0.4,0.0,4.436339433143246,0.0,0.55,1,0.5
121266520d529477cb06020d70dea53,11,6,5,0.35820799,0.06291165,0.038283603636363635,11950.670866946666,8,3,5,15,3,0.0,0.6,0.0,7.93258103551096,0.2,0.7,1,0.25
32bc39dfac601434e988422e1a4e4c1,10,1,9,0.16823249,0.09349988,0.026173237,11804.655847153705,7,1,6,12,2,0.0,0.1111111111111111,0.0,13.010768546625162,0.1111111111111111,0.2222222222222222,1,0.375
3faa02f1383ed40aaa9ec22c4e9e7c3,42,26,16,1.9141192299999998,0.8034809899999998,0.06470476714285714,3103.856768269512,29,11,18,51,5,0.0,0.6875,0.11538461538461539,4.986218001768155,0.125,0.7804878048780488,1,0.3333333333333333
1a10d4adcd28047e38b4f0a567f2048,26,16,10,0.68810406,0.84870173,0.059107915000000004,4827.700763306,18,10,8,33,5,0.0,0.4,0.1875,1.370956099283304,0.0,0.68,1,0.5555555555555556
bc1q5c75454c1f11473ba3de04df399af7,37,26,11,0.58167432,0.9079931099999998,0.04026128189189189,3330.783771139815,21,11,10,45,5,0.0,0.5454545454545454,0.11538461538461539,1.4870610404313618,0.09090909090909091,0.5833333333333334,1,0.2
131b4f2788fd8403598f7fc1729367c,22,7,15,0.18656107000000002,4.648699560000001,0.21978457409090907,5929.491537705556,13,3,11,26,3,0.0,0.26666666666666666,0.0,1.4810083661921136,0.0,0.6190476190476191,1,0.5
bc1q565c2eb3e2fe4088bf4da83eb0069d,22,7,15,0.13932633,0.7900475199999998,0.04224426590909091,5532.436129187302,16,3,13,26,3,0.0,0.5333333333333333,0.0,1.6381381425678816,0.06666666666666667,0.42857142857142855,1,0.6428571428571429
3e37ab70bb62447c1be109af62ad3e4,34,22,12,0.8332787599999999,0.11600526,0.027920118235294118,4021.559316904545,24,11,13,42,6,0.0,0.6666666666666666,0.13636363636363635,10.941582878497666,0.0,0.7272727272727273,1,0.5454545454545454
bc1q3fbe24a2f5204864bb16711de3903c,41,25,16,1.5279225399999998,0.42959061000000004,0.04774422317073171,3277.42545478,32,16,16,53,6,0.0,0.5625,0.12,13.233665744323801,0.0,0.8,1,0.6
3c3981f37be9d48a993f1f5a21cbc38,30,13,17,0.48214781999999995,1.1405528399999998,0.054090022,4342.667033985632,17,5,12,36,6,0.0,0.47058823529411764,0.0,1.6865413312211346,0.058823529411764705,0.6206896551724138,1,0.6875
1a65408a8be804fc39b52355d3c7b7e,28,9,19,1.01210165,1.76668439,0.09924235857142857,4229.802862240123,17,5,12,31,3,0.0,0.3157894736842105,0.2222222222222222,1.8369291254975224,0.05263157894736842,0.4074074074074074,1,0.5555555555555556
bc1q1a3fe019be364b679525c027e88868,22,13,9,0.31327887,2.39968539,0.12331655727272728,5887.8098176055555,18,9,9,27,4,0.0,0.5555555555555556,0.23076923076923078,1.5049488598890421,0.0,0.6190476190476191,1,0.375
176dd60ec4c834b7eb183e9d5ab901d,20,11,9,0.28490443,0.17708677,0.023099559999999998,6380.000184552631,13,7,6,25,4,0.0,0.2222222222222222,0.18181818181818182,3.04615318738478,0.0,0.7368421052631579,1,0.5
3c5535d87364649779121c7571e045b,32,19,13,0.5161036000000001,0.6204777899999999,0.0355181684375,4278.294295173656,20,5,15,38,5,0.0,0.5384615384615384,0.0,2.6110984181396057,0.0,0.8064516129032258,1,0.5
bc1qdbba3615fa884e6181699d709d6d4b,28,7,21,0.2372136,0.66184552,0.03210925428571428,4747.645302863581,28,5,23,34,6,0.0,0.7142857142857143,0.0,2.0267942790903066,0.0,0.4444444444444444,1,0.5
bc1qe0ebf3dc8df145ee857e1db542e1bf,13,2,11,0.07702896000000001,0.58447163,0.05088466076923077,8731.348994445834,13,1,12,15,2,0.0,0.5454545454545454,0.0,1.5763110159294906,0.0,0.25,1,0.5
bc1qcfea5617c1ff41af8234970ea22659,21,5,16,0.3568988,0.49326502,0.04048399142857143,5756.0936230625,13,1,12,23,2,0.0,0.375,0.0,3.3612005613228204,0.0625,0.4,1,0.4
bc1q3dcdcdc964e149b39168760d3102d1,34,24,10,1.6167121899999999,0.29903769,0.05634558470588235,3923.4447403939394,18,10,8,43,6,0.030303030303030304,0.5,0.041666666666666664,3.592959748399624,0.3,0.8484848484848485,2,0.4444444444444444
bc1q88d2e8b7b9284f5dbcce8be1cba55b,28,16,12,2.54995903,0.67287121,0.11510108,4354.768192318519,18,7,11,35,5,0.0,0.5,0.0625,7.4709446481829715,0.08333333333333333,0.6666666666666666,1,0.5454545454545454
bc1q48273a7f2a034056a63b11f5097505,27,4,23,0.21117604,0.9318830700000001,0.042335522592592593,4797.040318978205,27,3,24,31,3,0.0,0.5652173913043478,0.0,2.809731456411123,0.0,0.15384615384615385,1,0.4090909090909091
186d28ebca92348fa854409585fe269,18,7,11,0.20121625,0.90019648,0.06118959611111111,6788.4494484352945,10,2,8,21,2,0.0,0.45454545454545453,0.0,1.403574432766207,0.09090909090909091,0.4117647058823529,1,0.5
