entity_id,n_addresses,n_profile_wallets,n_disposable_addresses,wallet_ids,n_alerts,max_priority_tier,risk_score,countries,n_countries,asns,n_asns,n_distinct_src_ips,cross_border,multi_asn,multi_ip_operator,approx_volume_btc,heuristics_used
E00286,3,1,2,63,0,none,0,JP,1,AS4713,1,1,False,False,False,0.11637256,common_input
E00287,3,1,2,68,0,none,0,NL,1,AS60068,1,1,False,False,False,1.1284068,common_input
E00288,3,1,2,75,0,none,0,US,1,AS16509,1,1,False,False,False,0.77660686,common_input
E00289,3,1,2,89,0,none,0,FR,1,AS16276,1,1,False,False,False,1.34526592,common_input
E00290,3,1,2,91,0,none,0,US,1,AS16509,1,1,False,False,False,1.76979795,common_input
E00291,3,1,2,100,0,none,0,US,1,AS16509,1,1,False,False,False,0.06312486,common_input
E00292,3,1,2,103,0,none,0,NL,1,AS60068,1,1,False,False,False,0.2667528,common_input
E00293,3,1,2,109,0,none,0,DE,1,AS3320,1,1,False,False,False,0.33799559,common_input
E00294,3,1,2,110,0,none,0,DE,1,AS3320,1,16,False,False,True,2.24679024,common_input
E00295,3,1,2,120,0,none,0,FR,1,AS16276,1,1,False,False,False,1.65027169,common_input
E00296,3,1,2,123,0,none,0,FR,1,AS16276,1,1,False,False,False,0.19797261,common_input
E00297,3,1,2,135,0,none,0,IN,1,AS9829,1,1,False,False,False,2.67728693,common_input
E00298,3,1,2,143,0,none,0,JP,1,AS4713,1,1,False,False,False,1.36254744,common_input
E00299,3,1,2,144,0,none,0,RO,1,AS9009,1,1,False,False,False,0.72034493,common_input
E00300,3,1,2,149,0,none,0,FR,1,AS16276,1,1,False,False,False,0.72492419,common_input
E00301,3,1,2,153,0,none,0,DE,1,AS3320,1,1,False,False,False,0.68505755,common_input
E00302,3,1,2,154,0,none,0,IN,1,AS9829,1,1,False,False,False,0.95461364,common_input
E00303,3,1,2,156,0,none,0,JP,1,AS4713,1,1,False,False,False,5.18749715,common_input
E00304,3,1,2,157,0,none,0,IN,1,AS9829,1,1,False,False,False,1.20970301,common_input
E00305,3,1,2,165,0,none,0,NL,1,AS60068,1,1,False,False,False,0.91606445,common_input
E00306,3,1,2,171,0,none,0,JP,1,AS4713,1,1,False,False,False,0.3366183,common_input
E00307,3,1,2,172,0,none,0,RO,1,AS9009,1,1,False,False,False,0.63301807,common_input
E00308,3,1,2,184,0,none,0,US,1,AS14061,1,1,False,False,False,0.50153936,common_input
E00309,3,1,2,188,0,none,0,NL,1,AS60068,1,1,False,False,False,0.25150933,common_input
E00310,3,1,2,197,0,none,0,US,1,AS14061,1,16,False,False,True,2.62374702,common_input
E00311,3,1,2,198,0,none,0,US,1,AS7922,1,1,False,False,False,0.99284444,common_input
E00312,3,1,2,202,0,none,0,VN,1,AS45899,1,1,False,False,False,1.5501968,common_input
E00313,3,1,2,216,0,none,0,US,1,AS7922,1,1,False,False,False,0.3726559,common_input
E00314,3,1,2,217,0,none,0,JP,1,AS4713,1,1,False,False,False,0.34458068,common_input
E00315,3,1,2,219,0,none,0,RO,1,AS9009,1,1,False,False,False,0.32064479,common_input
E00316,3,1,2,234,0,none,0,US,1,AS14061,1,1,False,False,False,5.17178461,common_input
E00317,3,1,2,236,0,none,0,IN,1,AS24560,1,1,False,False,False,0.06007974,common_input
E00318,3,1,2,243,0,none,0,US,1,AS14061,1,1,False,False,False,2.086627,common_input
E00319,3,1,2,244,0,none,0,DE,1,AS3320,1,1,False,False,False,0.18593074,common_input
E00320,3,1,2,245,0,none,0,US,1,AS7922,1,1,False,False,False,0.41231796,common_input
E00321,3,1,2,257,0,none,0,VN,1,AS45899,1,1,False,False,False,0.54173662,common_input
E00322,3,1,2,262,0,none,0,VN,1,AS45899,1,1,False,False,False,0.0240218,common_input
E00323,3,1,2,264,0,none,0,FR,1,AS16276,1,1,False,False,False,0.69507593,common_input
E00324,3,1,2,269,0,none,0,IN,1,AS24560,1,1,False,False,False,0.53765098,common_input
E00325,3,1,2,274,0,none,0,VN,1,AS45899,1,1,False,False,False,0.27147909,common_input
E00326,3,1,2,279,0,none,0,US,1,AS14061,1,1,False,False,False,0.17842314,common_input
E00327,3,1,2,280,0,none,0,DE,1,AS3320,1,1,False,False,False,0.81504929,common_input
E00328,3,1,2,284,0,none,0,VN,1,AS45899,1,26,False,False,True,18.61030148,common_input;shared_src_ip
E00329,3,1,2,287,0,none,0,US,1,AS16509,1,1,False,False,False,0.85976737,common_input
E00330,3,1,2,288,0,none,0,US,1,AS14061,1,1,False,False,False,0.80069445,common_input
E00331,3,1,2,292,0,none,0,IN,1,AS24560,1,1,False,False,False,0.25884474,common_input
E00332,3,1,2,293,0,none,0,US,1,AS7922,1,1,False,False,False,1.60345529,common_input
E00333,3,1,2,296,0,none,0,US,1,AS16509,1,1,False,False,False,1.7248311,common_input
E00334,3,1,2,303,0,none,0,FR,1,AS16276,1,1,False,False,False,0.76624971,common_input
E00335,3,1,2,312,0,none,0,IN,1,AS9829,1,1,False,False,False,2.19577879,common_input
E00336,3,1,2,315,0,none,0,RO,1,AS9009,1,1,False,False,False,2.24064456,common_input
E00337,3,1,2,320,0,none,0,IN,1,AS24560,1,1,False,False,False,1.09319462,common_input
E00338,3,1,2,325,0,none,0,IN,1,AS9829,1,1,False,False,False,0.20355086,common_input
E00339,3,1,2,327,0,none,0,NL,1,AS60068,1,1,False,False,False,2.15144682,common_input
E00340,3,1,2,329,0,none,0,RO,1,AS9009,1,1,False,False,False,1.34539762,common_input
E00341,3,1,2,333,0,none,0,JP,1,AS4713,1,1,False,False,False,0.30055725,common_input
E00342,3,1,2,342,0,none,0,US,1,AS16509,1,1,False,False,False,1.10818207,common_input
E00343,3,1,2,346,0,none,0,NL,1,AS60068,1,1,False,False,False,0.15783634,common_input
E00344,3,1,2,355,0,none,0,DE,1,AS3320,1,1,False,False,False,0.19849563,common_input
E00345,3,1,2,362,0,none,0,IN,1,AS9829,1,1,False,False,False,0.55585882,common_input
E00346,3,1,2,372,0,none,0,JP,1,AS4713,1,1,False,False,False,2.94703582,common_input
E00347,3,1,2,387,0,none,0,IN,1,AS9829,1,1,False,False,False,3.4658788,common_input
E00348,3,1,2,388,0,none,0,VN,1,AS45899,1,1,False,False,False,1.92743575,common_input
E00349,3,1,2,389,0,none,0,DE,1,AS3320,1,26,False,False,True,15.38761319,common_input;shared_src_ip
E00350,3,1,2,397,0,none,0,NL,1,AS60068,1,1,False,False,False,2.24881091,common_input
E00351,3,1,2,400,0,none,0,US,1,AS16509,1,1,False,False,False,0.19120414,common_input
E00352,3,1,2,401,0,none,0,NL,1,AS60068,1,1,False,False,False,0.18932318,common_input
E00353,3,1,2,403,0,none,0,DE,1,AS3320,1,1,False,False,False,0.85753033,common_input
E00354,3,1,2,408,0,none,0,IN,1,AS24560,1,1,False,False,False,1.02032161,common_input
E00355,3,1,2,413,0,none,0,US,1,AS14061,1,1,False,False,False,2.48903981,common_input
E00356,3,1,2,421,0,none,0,US,1,AS16509,1,1,False,False,False,4.71269954,common_input
E00357,3,1,2,434,0,none,0,DE,1,AS3320,1,1,False,False,False,3.79406362,common_input
E00358,3,1,2,441,0,none,0,US,1,AS16509,1,1,False,False,False,0.87829097,common_input
E00359,3,1,2,447,0,none,0,US,1,AS7922,1,1,False,False,False,0.17694609,common_input
E00360,3,1,2,453,0,none,0,US,1,AS14061,1,1,False,False,False,1.04976707,common_input
E00361,3,1,2,458,0,none,0,RO,1,AS9009,1,1,False,False,False,0.44653648,common_input
E00362,3,1,2,463,0,none,0,FR,1,AS16276,1,1,False,False,False,0.80014651,common_input
E00363,3,1,2,465,0,none,0,US,1,AS14061,1,1,False,False,False,0.7240762,common_input
E00364,3,1,2,471,0,none,0,US,1,AS7922,1,1,False,False,False,0.0746099,common_input
E00365,3,1,2,473,0,none,0,US,1,AS14061,1,1,False,False,False,1.74134172,common_input
E00366,3,1,2,483,0,none,0,US,1,AS7922,1,1,False,False,False,0.75101654,common_input
E00367,3,1,2,486,0,none,0,US,1,AS14061,1,1,False,False,False,0.37513959,common_input
E00368,3,1,2,487,0,none,0,VN,1,AS45899,1,1,False,False,False,0.20794725,common_input
E00369,3,1,2,488,0,none,0,DE,1,AS3320,1,1,False,False,False,4.94491314,common_input
E00370,3,1,2,496,0,none,0,US,1,AS16509,1,1,False,False,False,0.31556433,common_input
E00371,3,1,2,497,0,none,0,US,1,AS16509,1,1,False,False,False,0.43586415,common_input
E00372,3,1,2,501,0,none,0,RO,1,AS9009,1,1,False,False,False,2.94736702,common_input
E00373,3,1,2,506,0,none,0,IN,1,AS9829,1,1,False,False,False,0.21051985,common_input
E00374,3,1,2,510,0,none,0,DE,1,AS3320,1,1,False,False,False,0.89987017,common_input
E00375,3,1,2,512,0,none,0,RO,1,AS9009,1,1,False,False,False,0.44542437,common_input
E00376,3,1,2,513,0,none,0,JP,1,AS4713,1,1,False,False,False,0.30578994,common_input
E00377,3,1,2,517,0,none,0,US,1,AS7922,1,1,False,False,False,0.17717049,common_input
E00378,3,1,2,521,0,none,0,JP,1,AS4713,1,1,False,False,False,1.46691629,common_input
E00379,3,1,2,529,0,none,0,JP,1,AS4713,1,1,False,False,False,0.24790947,common_input
E00380,3,1,2,530,0,none,0,IN,1,AS9829,1,1,False,False,False,2.02283725,common_input
E00381,3,1,2,532,0,none,0,RO,1,AS9009,1,1,False,False,False,0.60022425,common_input
E00382,3,1,2,533,0,none,0,RO,1,AS9009,1,1,False,False,False,0.24367538,common_input
E00383,3,1,2,534,0,none,0,NL,1,AS60068,1,1,False,False,False,0.30852905,common_input
E00384,3,1,2,537,0,none,0,IN,1,AS24560,1,1,False,False,False,0.52511506,common_input
E00385,3,1,2,540,0,none,0,IN,1,AS9829,1,1,False,False,False,1.61318846,common_input
E00386,3,1,2,544,0,none,0,US,1,AS7922,1,1,False,False,False,0.0193092,common_input
E00387,3,1,2,545,0,none,0,IN,1,AS9829,1,1,False,False,False,0.32644348,common_input
E00388,3,1,2,547,0,none,0,FR,1,AS16276,1,1,False,False,False,0.38637929,common_input
E00389,3,1,2,554,0,none,0,JP,1,AS4713,1,1,False,False,False,1.06699874,common_input
E00390,3,1,2,557,0,none,0,US,1,AS14061,1,1,False,False,False,0.35063242,common_input
E00391,3,1,2,565,0,none,0,VN,1,AS45899,1,1,False,False,False,0.4430919,common_input
E00392,3,1,2,566,0,none,0,DE,1,AS3320,1,1,False,False,False,0.07251674,common_input
E00393,3,1,2,567,0,none,0,FR,1,AS16276,1,1,False,False,False,0.38748018,common_input
E00394,3,1,2,573,0,none,0,JP,1,AS4713,1,1,False,False,False,0.72454066,common_input
E00395,3,1,2,579,0,none,0,DE,1,AS3320,1,1,False,False,False,1.74974463,common_input
E00396,3,1,2,592,0,none,0,RO,1,AS9009,1,1,False,False,False,1.31335106,common_input
E00397,3,1,2,596,0,none,0,US,1,AS16509,1,1,False,False,False,0.64218028,common_input
E00398,3,1,2,600,0,none,0,NL,1,AS60068,1,1,False,False,False,2.07424149,common_input
E00399,3,1,2,601,0,none,0,NL,1,AS60068,1,1,False,False,False,0.38079159,common_input
E00400,3,1,2,604,0,none,0,IN,1,AS9829,1,1,False,False,False,0.97950272,common_input
E00401,3,1,2,605,0,none,0,JP,1,AS4713,1,1,False,False,False,3.89548247,common_input
E00402,3,1,2,609,0,none,0,FR,1,AS16276,1,1,False,False,False,3.03551175,common_input
E00403,3,1,2,610,0,none,0,US,1,AS14061,1,1,False,False,False,1.25961858,common_input
E00404,3,1,2,618,0,none,0,US,1,AS7922,1,1,False,False,False,0.885466,common_input
E00405,3,1,2,620,0,none,0,US,1,AS14061,1,1,False,False,False,0.2954382,common_input
E00406,3,1,2,623,0,none,0,IN,1,AS9829,1,1,False,False,False,3.12444392,common_input
E00407,3,1,2,626,0,none,0,FR,1,AS16276,1,1,False,False,False,0.20773677,common_input
E00408,3,1,2,631,0,none,0,DE,1,AS3320,1,1,False,False,False,4.1431861,common_input
E00409,3,1,2,633,0,none,0,FR,1,AS16276,1,1,False,False,False,0.40205206,common_input
E00410,3,1,2,634,0,none,0,NL,1,AS60068,1,1,False,False,False,0.25030751,common_input
E00411,3,1,2,638,0,none,0,IN,1,AS24560,1,1,False,False,False,0.17141106,common_input
E00412,3,1,2,641,0,none,0,VN,1,AS45899,1,1,False,False,False,2.56655189,common_input
E00413,3,1,2,644,0,none,0,VN,1,AS45899,1,1,False,False,False,0.69654596,common_input
E00414,3,1,2,645,0,none,0,US,1,AS14061,1,1,False,False,False,0.46111598,common_input
E00415,3,1,2,656,0,none,0,DE,1,AS3320,1,1,False,False,False,0.44216307,common_input
E00416,3,1,2,661,0,none,0,IN,1,AS9829,1,1,False,False,False,0.36512335,common_input
E00417,3,1,2,672,0,none,0,IN,1,AS24560,1,1,False,False,False,0.22246224,common_input
E00418,3,1,2,680,0,none,0,IN,1,AS24560,1,1,False,False,False,0.86908302,common_input
E00419,3,1,2,682,0,none,0,DE,1,AS3320,1,1,False,False,False,0.49874128,common_input
E00420,3,1,2,690,0,none,0,US,1,AS7922,1,1,False,False,False,0.52001482,common_input
E00421,3,1,2,693,0,none,0,DE,1,AS3320,1,1,False,False,False,1.58130458,common_input
E00422,3,1,2,698,0,none,0,IN,1,AS24560,1,1,False,False,False,2.10896339,common_input
E00423,3,1,2,700,0,none,0,NL,1,AS60068,1,1,False,False,False,0.40484657,common_input
E00424,3,1,2,701,0,none,0,JP,1,AS4713,1,1,False,False,False,2.25897315,common_input
E00425,3,1,2,705,0,none,0,FR,1,AS16276,1,1,False,False,False,0.75178202,common_input
E00426,3,1,2,706,0,none,0,US,1,AS16509,1,1,False,False,False,0.26868614,common_input
E00427,3,1,2,718,0,none,0,JP,1,AS4713,1,1,False,False,False,0.1687945,common_input
E00428,3,1,2,725,0,none,0,IN,1,AS9829,1,1,False,False,False,0.63695464,common_input
E00429,3,1,2,751,0,none,0,DE,1,AS3320,1,1,False,False,False,0.14213698,common_input
E00430,3,1,2,753,0,none,0,US,1,AS16509,1,1,False,False,False,2.13737223,common_input
E00431,3,1,2,758,0,none,0,IN,1,AS24560,1,1,False,False,False,0.42288188,common_input
E00432,3,1,2,761,0,none,0,IN,1,AS24560,1,1,False,False,False,1.40273067,common_input
E00433,3,1,2,767,0,none,0,IN,1,AS24560,1,1,False,False,False,2.48565775,common_input
E00434,3,1,2,769,0,none,0,VN,1,AS45899,1,1,False,False,False,5.90223406,common_input
E00435,3,1,2,772,0,none,0,VN,1,AS45899,1,1,False,False,False,1.54579514,common_input
E00436,3,1,2,776,0,none,0,DE,1,AS3320,1,1,False,False,False,0.32320466,common_input
E00437,3,1,2,778,0,none,0,US,1,AS14061,1,1,False,False,False,0.3560555,common_input
E00438,3,1,2,782,0,none,0,RO,1,AS9009,1,1,False,False,False,1.32942395,common_input
E00439,3,1,2,784,0,none,0,RO,1,AS9009,1,1,False,False,False,1.5587659,common_input
E00440,3,1,2,786,0,none,0,US,1,AS16509,1,1,False,False,False,1.34969519,common_input
E00441,3,1,2,789,0,none,0,VN,1,AS45899,1,1,False,False,False,0.16181309,common_input
E00442,3,1,2,791,0,none,0,FR,1,AS16276,1,1,False,False,False,0.7594781,common_input
E00443,3,1,2,793,0,none,0,IN,1,AS24560,1,1,False,False,False,0.18475983,common_input
E00444,3,1,2,795,0,none,0,RO,1,AS9009,1,1,False,False,False,3.46562834,common_input
E00445,3,1,2,796,0,none,0,DE,1,AS3320,1,1,False,False,False,0.51320315,common_input
E00446,3,1,2,797,0,none,0,US,1,AS7922,1,1,False,False,False,1.84254215,common_input
E00447,3,1,2,798,0,none,0,IN,1,AS24560,1,1,False,False,False,0.39613628,common_input
E00448,2,1,1,2,0,none,0,RO,1,AS9009,1,1,False,False,False,2.24844903,common_input
E00449,2,1,1,5,0,none,0,DE,1,AS3320,1,1,False,False,False,0.46028117,common_input
E00450,2,1,1,13,0,none,0,US,1,AS7922,1,1,False,False,False,0.09769918,common_input
E00451,2,1,1,14,0,none,0,RO,1,AS9009,1,1,False,False,False,0.11166836,common_input
E00452,2,1,1,17,0,none,0,JP,1,AS4713,1,1,False,False,False,0.97770044,common_input
E00453,2,1,1,18,0,none,0,JP,1,AS4713,1,1,False,False,False,0.20908382,common_input
E00454,2,1,1,27,0,none,0,JP,1,AS4713,1,1,False,False,False,1.4434778,common_input
E00455,2,1,1,30,0,none,0,US,1,AS14061,1,1,False,False,False,0.38737618,common_input
E00456,2,1,1,32,0,none,0,DE,1,AS3320,1,1,False,False,False,0.7672172,common_input
E00457,2,1,1,33,0,none,0,US,1,AS14061,1,1,False,False,False,0.331119,common_input
E00458,2,1,1,34,0,none,0,US,1,AS14061,1,16,False,False,True,4.33356648,common_input
E00459,2,1,1,38,0,none,0,IN,1,AS9829,1,1,False,False,False,0.32521023,common_input
E00460,2,1,1,39,0,none,0,FR,1,AS16276,1,1,False,False,False,0.93306635,common_input
E00461,2,1,1,53,0,none,0,NL,1,AS60068,1,1,False,False,False,0.98567345,common_input
E00462,2,1,1,55,0,none,0,IN,1,AS9829,1,1,False,False,False,2.03578923,common_input
E00463,2,1,1,58,0,none,0,US,1,AS14061,1,1,False,False,False,1.01560381,common_input
E00464,2,1,1,65,0,none,0,DE,1,AS3320,1,1,False,False,False,1.65548144,common_input
E00465,2,1,1,70,0,none,0,IN,1,AS24560,1,1,False,False,False,1.27657103,common_input
E00466,2,1,1,72,0,none,0,FR,1,AS16276,1,1,False,False,False,0.56999869,common_input
E00467,2,1,1,78,0,none,0,NL,1,AS60068,1,1,False,False,False,0.84522897,common_input
E00468,2,1,1,82,0,none,0,US,1,AS16509,1,1,False,False,False,3.28945676,common_input
E00469,2,1,1,83,0,none,0,VN,1,AS45899,1,1,False,False,False,0.42067306,common_input
E00470,2,1,1,86,0,none,0,RO,1,AS9009,1,1,False,False,False,1.03637124,common_input
E00471,2,1,1,88,0,none,0,US,1,AS14061,1,1,False,False,False,0.34328808,common_input
E00472,2,1,1,92,0,none,0,FR,1,AS16276,1,1,False,False,False,0.32732735,common_input
E00473,2,1,1,113,0,none,0,VN,1,AS45899,1,1,False,False,False,14.24264999,common_input
E00474,2,1,1,115,0,none,0,US,1,AS14061,1,1,False,False,False,1.44330504,common_input
E00475,2,1,1,121,0,none,0,DE,1,AS3320,1,1,False,False,False,0.27837558,common_input
E00476,2,1,1,127,0,none,0,US,1,AS7922,1,1,False,False,False,0.39470548,common_input
E00477,2,1,1,128,0,none,0,US,1,AS14061,1,1,False,False,False,0.84725939,common_input
E00478,2,1,1,130,0,none,0,RO,1,AS9009,1,1,False,False,False,0.22056196,common_input
E00479,2,1,1,131,0,none,0,US,1,AS14061,1,1,False,False,False,0.58321253,common_input
E00480,2,1,1,132,0,none,0,RO,1,AS9009,1,1,False,False,False,0.12752051,common_input
E00481,2,1,1,137,0,none,0,NL,1,AS60068,1,1,False,False,False,0.36395099,common_input
E00482,2,1,1,140,0,none,0,US,1,AS14061,1,1,False,False,False,0.72128625,common_input
E00483,2,1,1,151,0,none,0,DE,1,AS3320,1,1,False,False,False,0.88704091,common_input
E00484,2,1,1,158,0,none,0,NL,1,AS60068,1,1,False,False,False,0.21692795,common_input
E00485,2,1,1,160,0,none,0,VN,1,AS45899,1,1,False,False,False,0.2689887,common_input
E00486,2,1,1,162,0,none,0,US,1,AS7922,1,1,False,False,False,1.82429051,common_input
E00487,2,1,1,167,0,none,0,DE,1,AS3320,1,1,False,False,False,3.50905958,common_input
E00488,2,1,1,173,0,none,0,US,1,AS7922,1,1,False,False,False,1.3378618,common_input
E00489,2,1,1,177,0,none,0,NL,1,AS60068,1,1,False,False,False,3.9371062,common_input
E00490,2,1,1,178,0,none,0,US,1,AS7922,1,1,False,False,False,0.45122556,common_input
E00491,2,1,1,180,0,none,0,NL,1,AS60068,1,1,False,False,False,0.90101211,common_input
E00492,2,1,1,183,0,none,0,FR,1,AS16276,1,1,False,False,False,0.71248195,common_input
E00493,2,1,1,186,0,none,0,US,1,AS16509,1,1,False,False,False,1.85458123,common_input
E00494,2,1,1,194,0,none,0,DE,1,AS3320,1,1,False,False,False,0.53669628,common_input
E00495,2,1,1,199,0,none,0,FR,1,AS16276,1,1,False,False,False,0.3001999,common_input
E00496,2,1,1,210,0,none,0,NL,1,AS60068,1,1,False,False,False,1.20095233,common_input
E00497,2,1,1,214,0,none,0,IN,1,AS24560,1,1,False,False,False,0.61848851,common_input
E00498,2,1,1,215,0,none,0,NL,1,AS60068,1,1,False,False,False,1.42135538,common_input
E00499,2,1,1,222,0,none,0,JP,1,AS4713,1,1,False,False,False,1.65625408,common_input
E00500,2,1,1,223,0,none,0,US,1,AS16509,1,1,False,False,False,0.13515125,common_input
E00501,2,1,1,224,0,none,0,RO,1,AS9009,1,1,False,False,False,0.5129846,common_input
E00502,2,1,1,229,0,none,0,VN,1,AS45899,1,1,False,False,False,1.16080911,common_input
E00503,2,1,1,230,0,none,0,US,1,AS16509,1,1,False,False,False,0.28904872,common_input
E00504,2,1,1,233,0,none,0,IN,1,AS9829,1,1,False,False,False,0.25708616,common_input
E00505,2,1,1,238,0,none,0,NL,1,AS60068,1,1,False,False,False,0.25978527,common_input
E00506,2,1,1,246,0,none,0,US,1,AS14061,1,1,False,False,False,0.39225829,common_input
E00507,2,1,1,261,0,none,0,VN,1,AS45899,1,1,False,False,False,0.88395812,common_input
E00508,2,1,1,278,0,none,0,FR,1,AS16276,1,1,False,False,False,0.47476895,common_input
E00509,2,1,1,285,0,none,0,FR,1,AS16276,1,1,False,False,False,0.14870637,common_input
E00510,2,1,1,294,0,none,0,NL,1,AS60068,1,1,False,False,False,1.06618764,common_input
E00511,2,1,1,297,0,none,0,IN,1,AS24560,1,1,False,False,False,0.89508019,common_input
E00512,2,1,1,298,0,none,0,IN,1,AS24560,1,1,False,False,False,1.40505068,common_input
E00513,2,1,1,299,0,none,0,FR,1,AS16276,1,1,False,False,False,1.18695641,common_input
E00514,2,1,1,300,0,none,0,US,1,AS14061,1,1,False,False,False,0.38285923,common_input
E00515,2,1,1,308,0,none,0,IN,1,AS24560,1,1,False,False,False,1.06496707,common_input
E00516,2,1,1,309,0,none,0,FR,1,AS16276,1,1,False,False,False,0.57065346,common_input
E00517,2,1,1,310,0,none,0,US,1,AS7922,1,1,False,False,False,0.5063784,common_input
E00518,2,1,1,313,0,none,0,RO,1,AS9009,1,1,False,False,False,1.21636415,common_input
E00519,2,1,1,319,0,none,0,US,1,AS16509,1,1,False,False,False,0.48764766,common_input
E00520,2,1,1,332,0,none,0,JP,1,AS4713,1,1,False,False,False,0.92950332,common_input
E00521,2,1,1,334,0,none,0,FR,1,AS16276,1,1,False,False,False,1.82493432,common_input
E00522,2,1,1,340,0,none,0,NL,1,AS60068,1,1,False,False,False,0.27928791,common_input
E00523,2,1,1,351,0,none,0,DE,1,AS3320,1,1,False,False,False,2.68958132,common_input
E00524,2,1,1,353,0,none,0,RO,1,AS9009,1,1,False,False,False,0.77380631,common_input
E00525,2,1,1,354,0,none,0,VN,1,AS45899,1,1,False,False,False,0.55601839,common_input
E00526,2,1,1,359,0,none,0,JP,1,AS4713,1,1,False,False,False,0.16196694,common_input
E00527,2,1,1,366,0,none,0,US,1,AS16509,1,1,False,False,False,0.94682691,common_input
