txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,fee
0c093fa54dab4e6093432266984ecff9,2,1,2,1,0.04957636,0.04939286,1.0037151118602974,0,0.00018351
b2a7076209c54cc1a967ecd77b626a5b,1,1,1,1,0.08005235,0.07992693,1.0015691832527536,0,0.00012542
193196ef53db4efcb8a2a7e5844e96a8,2,1,2,1,0.00816096,0.00812219,1.0047733431500618,0,3.878e-05
c682e8aacc454f6aa33da95828997638,1,1,1,1,0.01274881,0.01272471,1.0018939527894937,0,2.41e-05
095fdc79d1c7428083b7e92971b71c4e,2,1,2,1,0.03181312,0.03175911,1.001700614406386,0,5.401e-05
3562d02e62964c18b768e89eb4f09a27,1,2,1,2,0.03663533,0.0364922,1.0039222080334975,0,0.00014314
3f881552e2e847b7af486aabe4ca7d2f,1,3,1,3,0.08860152,0.0884025,1.0022512937982524,0,0.00019903
1342c694544d49f5b7e6110eafca2c1a,1,1,1,1,0.01224323,0.01220206,1.0033740204522843,0,4.117e-05
a9a33b08cb1b43709076ddeeac03c4bc,1,2,1,2,0.07615705,0.07595932,1.0026031038719148,0,0.00019773
bf08144b96e3480e92d128183b5854eb,1,2,1,2,0.02473696,0.02465534,1.003310439036736,0,8.162e-05
0b54a9a5d7dc4d459512da7d4aef8994,1,1,1,1,0.03226841,0.03216993,1.0030612438385784,0,9.848e-05
7d8f1ef104e04b3abcb0b8b09d4fbb69,1,1,1,1,0.01282055,0.0127747,1.0035891253806353,0,4.585e-05
e344a0ecec13457ca6abd82fa542409a,1,2,1,2,0.33659493,0.33619472,1.001190411318774,0,0.0004002
6f5d7aa45dda498ab782494add89cc8c,1,2,1,2,0.02595332,0.02585718,1.003718116206021,0,9.614e-05
9e9652d943c74ae393d7e7e494b5fb9a,1,1,1,1,0.01615694,0.01610037,1.0035135838493154,0,5.657e-05
7b5be2fac8894baebb61ffe2725e4552,1,2,1,2,0.01656974,0.01650194,1.0041086078364119,0,6.779e-05
47d0cf30ed1a4fbb9503e7de2ddf5272,1,2,1,2,0.01382572,0.01376052,1.0047381930334027,0,6.521e-05
d8618aeebb7e43fd8eba4407346efb19,1,2,1,2,0.01005508,0.01003092,1.0024085527548818,0,2.416e-05
c162cc3a3684418da293847fbb2d9c65,1,3,1,3,0.01161219,0.01159623,1.0013763093695105,0,1.597e-05
d48fa2a5be5d451ea3241b1775d291b9,2,2,2,2,0.01749416,0.01743386,1.0034587865223195,0,6.031e-05
7b22ea70eebb42e2ba51d8929d0f70c6,1,1,1,1,0.01808731,0.01803725,1.002775367641963,0,5.006e-05
81e87f125a654befaf7a25d037d03be5,1,2,1,2,0.01186621,0.01184982,1.001383143372642,0,1.64e-05
e3cf2c233b4b4193ab9494bc1f96ee01,1,1,1,1,0.01329412,0.01326959,1.0018485876353376,0,2.453e-05
0ff38e29634e4facbebfccea5bab1a00,3,2,3,2,0.00967182,0.00963764,1.0035465113866051,0,3.42e-05
cdaab2f62e6e4f19864a7de56a330e75,1,2,1,2,0.01004833,0.01000484,1.0043468961022866,0,4.349e-05
2c7943118f734787bbfa5aac2a335023,3,1,3,1,0.01387005,0.01384184,1.0020380238465407,0,2.82e-05
e37c1286c92b4319b6eed9c5af9c7169,1,2,1,2,0.0118496,0.01181404,1.0030099779584292,0,3.557e-05
e20b91b429cb451abcfef6d90c6d3bd3,1,1,1,1,0.01162881,0.01160876,1.0017271439843705,0,2.005e-05
095bf1a0adcb4c3ba587bb9f2a304060,1,2,1,2,0.01578751,0.01573966,1.0030400910820185,0,4.785e-05
9b9955edb3454421933d3b23d3dd3cd0,1,2,1,2,0.01489305,0.01482918,1.0043070486702568,0,6.388e-05
6965abc25a9e400bbfb4cfea8493da1b,1,2,1,2,0.01287487,0.01281538,1.0046420785025494,0,5.949e-05
47e8e53557ea478f885574f11637ff3d,1,2,1,2,0.01301746,0.01299712,1.0015649620839078,0,2.035e-05
6a5c17596a4e4ff98f4f48e321cb11b3,1,1,1,1,0.01439736,0.01433167,1.0045835551614013,0,6.569e-05
5eac85290af24974892ad11b9d316355,3,2,3,2,0.012745109999999999,0.01270296,1.0033181242796954,0,4.215e-05
26f0c238faaf4356a932d0b48dd92321,1,1,1,1,0.0147794,0.01474987,1.002002051543505,0,2.953e-05
9f4bc6bdaf9a4430b3a496cdd125bab0,1,1,1,1,0.01218721,0.01215102,1.002978350788658,0,3.619e-05
0b772bf203d6449d80fc730b5974201c,1,2,1,2,0.01579943,0.0157398,1.0037884852412355,0,5.964e-05
e722f683b80d4516b64c13bd4baed054,1,1,1,1,0.0137904,0.01374022,1.0036520521505479,0,5.018e-05
e9c9106fa68c4e8ba8123160ce3ae1bf,1,2,1,2,0.01953572,0.01945228,1.0042894714655557,0,8.344e-05
a9b0e527b9634161b13fbc431dfe9314,1,2,1,2,0.01472184,0.01467208,1.003391475509948,0,4.976e-05
387724c2ae804445bca1a43941ad4758,1,1,1,1,0.01226614,0.01221307,1.00434534478227,0,5.307e-05
090cbe73bb084d179017216d01693984,1,2,1,2,0.00793538,0.00790034,1.0044352521537048,0,3.504e-05
4b25ad63551a477e9487ea1845b87a58,1,2,1,2,0.01934808,0.01930794,1.0020789374733918,0,4.013e-05
21b5c99d66a64caa8a47a8cd0d4fcb10,1,2,1,2,0.19737362,0.1967758,1.0030380768366842,0,0.00059783
1db5f3c656524f0d912fff05ba8bb339,1,1,1,1,0.00733825,0.00729929,1.0053375054286102,0,3.896e-05
674dae6d876e4de9a182aa1eda41b519,2,2,2,2,0.01494228,0.01488586,1.003790174030926,0,5.641e-05
f7d66a78a9c04d3087bc72b564338ba3,1,1,1,1,0.01172241,0.01166951,1.0045331809133375,0,5.29e-05
fbff8cbf505d482ba66764a8aa88ab83,1,3,1,3,0.05829741,0.05811003,1.0032245724189095,0,0.00018739
158998d22d9f49c2b6913d6640a2d0a6,1,1,1,1,0.01343592,0.01337657,1.0044368623645672,0,5.935e-05
002a3d7266bd4cff92bdb5ef43298c1b,1,2,1,2,0.06692321,0.06680944,1.0017029030628006,0,0.00011378
eebc4d638b8c4d1cae5e3aea0e9b30c1,1,2,1,2,0.0294626,0.0294192,1.0014752270625986,0,4.341e-05
be57deed0b824fb0b945610aa5e4894b,1,2,1,2,0.06915845,0.06905126,1.0015523250408465,0,0.00010719
16fd5c7719d245f6a585fd6ee9b99f80,2,2,2,2,0.05250148,0.05229992,1.0038539255891787,0,0.00020156
c644aad2def640ebb40061e52764855d,1,2,1,2,0.08990981,0.08962066,1.0032263765966465,0,0.00028915
714cd952fc2e44c9a25a3c6475a59aa9,1,3,1,3,0.02530319,0.02525745,1.0018109508283695,0,4.573e-05
713efd5d5380477ba4170e1368e60557,1,1,1,1,0.11799456,0.1179034,1.0007731753282771,0,9.116e-05
e9d01b2848bd4186a1bbe1391be403d2,1,2,1,2,0.02226764,0.02217292,1.0042718775876158,0,9.473e-05
d2e000b9bb3849f4982b590a37ad6379,1,2,1,2,0.0179446,0.0179181,1.0014789514513258,0,2.65e-05
fbedc527935445ac917cebd4e5f99131,3,2,3,2,0.08469114,0.08451634,1.0020682391121054,0,0.0001748
e677443c9bbf4899bcebf9473a7cbdae,1,2,1,2,0.03743162,0.03738414,1.0012700573023747,0,4.748e-05
9c67de8b2cd242f79403ffde759e3c42,1,2,1,2,0.09214063,0.09188106,1.0028250653616753,0,0.00025957
9dab388236c64096997483f179077855,1,1,1,1,0.07976924,0.07971804,1.0006422636582635,0,5.12e-05
abad2c97a2f54dd98488a0dfdf8e9d00,1,2,1,2,0.0417406,0.04159672,1.0034589265692104,0,0.00014388
a6100ec8ecd44967a1b42172d1a0b545,1,1,1,1,0.15203669,0.15153284,1.0033250218236522,0,0.00050385
58bfce93f1ab4d7985bd1c04bb55d0b0,1,2,1,2,0.07277489,0.07256716,1.0028625896342092,0,0.00020774
3226d44240b34b958de74a49b7afffaa,1,2,1,2,0.23102746,0.23089816,1.0005599871389188,0,0.00012929
86b7f7827d4d45d2b4040c88ea1ba92e,1,2,1,2,0.02423743,0.02413964,1.0040510131882663,0,9.779e-05
3e26b3288f10451488045c74fc7c139c,1,1,1,1,0.01956296,0.0195429,1.001026459737296,0,2.006e-05
f113c03f1ad944519e84de8acf491378,1,1,1,1,0.01423312,0.01420046,1.0022999254953713,0,3.266e-05
11258255e7304011aa3372c07a79187e,1,2,1,2,0.01196023,0.01191962,1.0034069878066583,0,4.062e-05
6d5bad083ea545bb9fb407e8fa5b4423,1,2,1,2,0.03552644,0.03538074,1.0041180597127137,0,0.0001457
e0bc54ed91ed4988b7a67e205c84fb1e,1,1,1,1,0.05858854,0.05844177,1.0025113886865509,0,0.00014677
60b74956ef17400a8c11de6e9da435ce,1,2,1,2,0.00816641,0.00812384,1.0052401327451057,0,4.256e-05
773737694cf346ea8348efdbb52b1491,1,1,1,1,0.02840995,0.02838384,1.0009198896273372,0,2.611e-05
dde645727bdc43c084a074a6868f940b,1,1,1,1,0.09713184,0.09700148,1.0013438970209527,0,0.00013036
852ed2c7e3a9404aba114b48b638b8a9,1,2,1,2,0.2053485,0.20511438,1.0011414119283104,0,0.00023413
809c9233e44142b8a577e16c47100da0,1,1,1,1,0.03796974,0.03789089,1.0020809751367676,0,7.885e-05
de54d5baaba14ac79c61a958eb9a984b,2,1,2,1,0.0418059,0.04169675,1.0026177100133704,0,0.00010915
6b8ede2ec59342269c3aed5392e3dc95,1,2,1,2,0.01014204,0.01012312,1.0018689890073416,0,1.891e-05
ae495743d87a4ce4a29f1996fd25fe05,3,2,3,2,0.01691076,0.01686764,1.0025563742171402,0,4.312e-05
99c10bf66a3d4d3b80ba9618e4f7ec46,1,1,1,1,0.01042593,0.01038535,1.0039074272894029,0,4.058e-05
05854bb3d77f4e9cb61f5e5efb2b1fb0,1,1,1,1,0.04528524,0.04518589,1.0021986952121558,0,9.935e-05
bce10aeb7fce44e1ac455cfc6ea1d43e,1,1,1,1,0.11750494,0.11732515,1.0015324080131156,0,0.00017979
c3a736a473d9465ab1903ee6aca8c286,1,2,1,2,0.06405752,0.06392158,1.0021266683332921,0,0.00013593
0f4300b322664cb9868ce1d29fe83846,1,1,1,1,0.07877135,0.0786895,1.0010401641896316,0,8.185e-05
fc30fbe79f274f2b8860fda56ae61b95,1,2,1,2,0.0657509,0.0656623,1.0013493283055876,0,8.859e-05
b50cd99223d9485aa6990acc9c81a9c6,1,2,1,2,0.05011496,0.04990922,1.0041222844195923,0,0.00020574
d3ed6ca622d947e2baa9d1cc50888f89,1,2,1,2,0.05679556,0.0566482,1.0026013183119675,0,0.00014736
d36847203bf6445ca71642c49531af2a,1,2,1,2,0.06242461,0.06233216,1.0014831829989528,0,9.245e-05
14bfa89d34ee40e3991d09996fc9975f,1,1,1,1,0.17949112,0.17897108,1.002905720857247,0,0.00052004
4262d5de26044f5998d9f67b6b3524ac,1,1,1,1,0.02250153,0.02242329,1.003489229279022,0,7.824e-05
8a4e9c75823b4426a81843fb73419cf9,1,2,1,2,0.00145352,0.00144162,1.00825460246112,0,1.19e-05
c551d67e62c24c789474d2c3f28aec3b,1,1,1,1,0.04640771,0.04635829,1.00106604449819,0,4.942e-05
9e608283920e4122a99de3ff53d84681,1,3,1,3,0.14271712,0.14245584,1.0018341122413794,0,0.00026129
88ecde5272a1496ba067ea592e74c441,1,1,1,1,0.09399624,0.09390799,1.0009397496421764,0,8.825e-05
1385c3b7cd5b4e1cb8c75619ec47fa42,1,1,1,1,0.02968063,0.02958688,1.0031686342054316,0,9.375e-05
ce28c2403ffa466aa501f4394030e8d7,1,1,1,1,0.01053386,0.01048561,1.0046015444022809,0,4.825e-05
de9e0eebae184924960d20835e1c7336,1,1,1,1,0.14414564,0.14362037,1.0036573502769837,0,0.00052527
da752a8ef16140ff897bfea825cc499a,1,1,1,1,0.02339286,0.02335619,1.0015700334686437,0,3.667e-05
50938a23e37c48c3ab65e849f521e6a5,1,1,1,1,0.06482797,0.06472388,1.0016082163183049,0,0.00010409
559fa3ea336b41b38f2d8d21034bd060,1,2,1,2,0.01476607,0.01471514,1.003461061192758,0,5.092e-05
b1de9b248e3a4d42baed66a7b6cbacbb,1,3,1,3,0.21115149,0.2103105,1.0039988017716661,0,0.00084099
98ef151017864690b5223da11e3fb47d,1,1,1,1,0.06299095,0.06277258,1.0034787482050285,0,0.00021837
eba70f7975ba42e3b41f0e4f0a33f297,1,2,1,2,0.03664057,0.03651234,1.0035119633526637,0,0.00012824
fb85794e65d8434fbd6ec93f7bfb0064,1,1,1,1,0.02551638,0.02540669,1.0043173668037828,0,0.00010969
b70869ad1dcb486f9b1e4eeb05081ae5,1,1,1,1,0.23662009,0.23639825,1.0009384164222874,0,0.00022184
66b271ac4d2d40b29e41c9cd3a5af936,1,1,1,1,0.10951091,0.10942188,1.0008136398314487,0,8.903e-05
b1455dc4ac5b49139f37c9b903a2ef16,1,1,1,1,0.12461751,0.1242379,1.0030555088262116,0,0.00037961
ad0943f68e2a49258b2e317bc32d7d80,1,1,1,1,0.0297329,0.02963065,1.0034508186624322,0,0.00010225
309d244aca4c4e89b3436c906c7ab1e2,1,2,1,2,0.01468669,0.01461908,1.0046247780298077,0,6.761e-05
e5eeeb9fe2ed43fab178253beafe2f59,1,2,1,2,0.00662864,0.0066032,1.0038526774897019,0,2.545e-05
7f92bbfb66274c809f036d7f976ff4aa,1,2,1,2,0.06558145,0.06538678,1.0029772073192775,0,0.00019468
760ae7238fca4029a4bb2c78f34d7ef7,1,1,1,1,0.03975371,0.03962973,1.0031284593662384,0,0.00012398
86acc52d7be941f98e211d40978ff039,1,2,1,2,0.01286724,0.01281064,1.0044182023692805,0,5.661e-05
bafe9d08b0534e69a2a48297cf499a9c,1,2,1,2,0.03697405,0.03682464,1.0040573376956299,0,0.0001494
f5b3fb83f2cd4a659967317126892c81,1,2,1,2,0.03347166,0.03334306,1.0038568745640022,0,0.00012859
a5358afc4f7d4fd29977c3cb8582d31d,1,2,1,2,0.06349784,0.06340256,1.0015027784367068,0,9.529e-05
a5d98fbb04f742ce84876362a27e1cca,1,2,1,2,0.05754058,0.05739094,1.0026073801892772,0,0.00014964
d1b113e2ad3a4c5b92980954989ee8ce,1,2,1,2,0.01863283,0.01858358,1.0026501890378496,0,4.926e-05
807fbac6e32a4a0d81f0d7d85edc5b65,1,1,1,1,0.05138909,0.05129655,1.0018040199584572,0,9.254e-05
4a551ddcd53b4290bb74a7df93a9c96b,1,1,1,1,0.0151039,0.01505181,1.0034607133627118,0,5.209e-05
f53802417a9b4e05beecc390556ff553,1,2,1,2,0.1155571,0.11547484,1.00071236297015,0,8.227e-05
26a9126bf11e451db806239fea7595f7,1,1,1,1,0.04675938,0.04656837,1.0041017110970387,0,0.00019101
04b1d51787b24e01a710b4105b9d0c1b,1,1,1,1,0.22002241,0.21974311,1.0012710296127147,0,0.0002793
7f19688097704557992a20900f01cacb,1,1,1,1,0.09392561,0.0937492,1.001881722724034,0,0.00017641
4f867af69fe34c9ba937640d7ea0938a,3,1,3,1,0.01766361,0.01762426,1.0022327178559554,0,3.936e-05
925530dc3dcd41fbbbc298abec8e3437,1,1,1,1,0.00825124,0.00822662,1.0029927236216087,0,2.462e-05
23370dc59cf048d2a5e944c7e733bda3,2,1,2,1,0.04696524,0.04680694,1.0033819771170684,0,0.0001583
b6262ebff9844a42a5317ca682be32a0,1,2,1,2,0.04252003,0.04236526,1.003653229084396,0,0.00015476
631cacf5c3a944eda37fbec89ff95252,1,3,1,3,0.01595738,0.01590018,1.0035974435509536,0,5.719e-05
2a7541a24f0a45b0b381088f50b8cdb0,1,1,1,1,0.03763219,0.03750558,1.003375764352931,0,0.00012661
83c5bc9dbef242cdac2e9bb2470c38d8,1,2,1,2,0.04368314,0.0435579,1.0028752533983503,0,0.00012524
312244c1ac86452ab7a34c3c1c3ee363,1,1,1,1,0.06541032,0.06520352,1.0031716079131923,0,0.0002068
8d4f434b1c3143e1a097369cc7dfa2c8,1,1,1,1,0.01051385,0.01049688,1.0016166708583885,0,1.697e-05
f5c049d2d2cc4b8eb588f3e00a0ee5dd,1,1,1,1,0.11388092,0.11376487,1.001020086429141,0,0.00011605
7f1d6dce803f46ea84fb3181ff32f4fa,1,1,1,1,0.05533718,0.05517198,1.0029942735424757,0,0.0001652
4435eb39ab454020b96ad77e9f505dd5,1,1,1,1,0.1006354,0.10023559,1.003988703014568,0,0.00039981
db39f78780e84bd0935b34360b41fe6c,1,1,1,1,0.13025099,0.13015372,1.0007473470600765,0,9.727e-05
7566797ebe7848c8931a087943a41a69,2,2,2,2,0.04828506,0.0481693,1.0024031904138113,0,0.00011576
c6d3484ba6274d1ea5ee0294387fdfa9,1,1,1,1,0.07310816,0.07287469,1.0032037186024394,0,0.00023347
5bb5a75ece97469da101b8acba3cf1de,1,2,1,2,0.35129565,0.35030156,1.0028378120839656,0,0.00099409
ffb212619da94dd2bc1bba6576522966,1,1,1,1,0.09301187,0.09266843,1.0037061165274948,0,0.00034344
6d661798fca34e6a80bdf4a4d9d9acea,1,1,1,1,0.20983663,0.2091618,1.003226353951821,0,0.00067483
379a871c5be54aceb0f9edaa117d8162,1,2,1,2,0.04577581,0.04567038,1.0023084984184498,0,0.00010544
abee0d69e6d14381894e10092f82b3e3,1,2,1,2,0.01533416,0.01527892,1.0036154387875582,0,5.524e-05
ddce487494f949568f7f07aef842a157,1,2,1,2,0.19716982,0.1966832,1.00247413098831,0,0.00048662
10271381e3fd42f7b276c53cb94b16be,1,1,1,1,0.02645222,0.02637043,1.0031015800652472,0,8.179e-05
eb69058267e847c79ddf050ac05daa51,1,2,1,2,0.03509602,0.03498412,1.0031985941049824,0,0.00011189
f1e3ec7ae6e24c1787095145fab35448,1,2,1,2,0.08816354,0.08780854,1.0040428869447093,0,0.000355
ca218300a5d94a8fbeaab38dea640f6d,1,2,1,2,0.04082797,0.04070656,1.0029825659549714,0,0.00012142
29c62fa3e9ce4e7fba2e1b6a03874789,1,1,1,1,0.11810808,0.11779811,1.0026313664964575,0,0.00030997
be4be1971108438d8b1ee86a325c6e79,1,1,1,1,0.07034215,0.0701942,1.0021077239999887,0,0.00014795
4cdddaec4ce144ef984d8d7c4156aac6,1,2,1,2,0.10764892,0.1072545,1.0036774214601718,0,0.00039443
7ae18b5dd3964f33844ee00aa25efa59,1,2,1,2,0.00862898,0.00861144,1.0020368254322158,0,1.753e-05
e13d096a0a364dd4a95f5175440ad66f,1,2,1,2,0.18086287,0.18059344,1.0014919146564794,0,0.00026943
81646c39f11045248d384ef0866a14ba,1,1,1,1,0.06869055,0.0684444,1.0035963497378895,0,0.00024615
bd7664753041448fb49265392ba81d63,1,1,1,1,0.06221303,0.06200783,1.0033092594919062,0,0.0002052
afcd639d15894c73a889b5a35bff142b,2,1,2,1,0.0507985,0.05065357,1.0028612001088966,0,0.00014494
593b8b8a91fe46b19c7da2a82e04df4a,1,2,1,2,0.00628554,0.00625606,1.0047122310208023,0,2.948e-05
7a020b9c7f47416790543298e23bab80,1,1,1,1,0.1135602,0.11321801,1.0030223989981806,0,0.00034219
3b4f30ddafd14449ac22eadf3013d040,1,1,1,1,0.01667756,0.01663491,1.0025638852269114,0,4.265e-05
c7d03ab0e5604b8a8687d43587ce1381,2,1,2,1,0.13224102,0.13171787,1.0039717465822975,0,0.00052315
69b6614afff94e0db86a40f3f35749c7,1,2,1,2,0.06515398,0.06506508,1.0013663243017608,0,8.889e-05
5de11943c83d452d899a3e2d84269a61,1,1,1,1,0.01885941,0.01879314,1.0035262867195158,0,6.627e-05
dacf9fb2e73d43f3b8148d8f729afa15,1,1,1,1,0.14270015,0.14234579,1.0024894308430197,0,0.00035436
a7890bcf3e58490287b87c3a3e4fa13e,1,1,1,1,0.06312447,0.06292275,1.0032058357271416,0,0.00020172
ee753678258045e5baa601a5557fe4ee,1,2,1,2,0.03399376,0.03394566,1.001416970534672,0,4.811e-05
2cabbfd37c524e2d882a658f2ad700f5,1,1,1,1,0.09557909,0.0953494,1.0024089296838785,0,0.00022969
d6763cc86a8e4946aa246329d608a71c,1,1,1,1,0.07224076,0.07212407,1.0016179064769917,0,0.00011669
969602d3497443119fac5393cec490e7,1,2,1,2,0.0674304,0.06738534,1.000668691439414,0,4.505e-05
fee0ea32f9a145f79110b75744a8638b,1,1,1,1,0.01518471,0.01515895,1.0016993261406628,0,2.576e-05
ac726a3b58134580a9cffc3794e1b94f,1,1,1,1,0.03698797,0.03685932,1.0034902977048954,0,0.00012865
7ec448031afe40109af30075a9581442,1,1,1,1,0.01174281,0.01170678,1.0030777036896568,0,3.603e-05
f2afaef8a56f40f6840e4f21d1d313b2,1,2,1,2,0.03450193,0.03441124,1.0026354760828147,0,9.07e-05
28ed1ed4f54e4308886265eaf7ffe709,1,3,1,3,0.03228854,0.03224439,1.0013692304304718,0,4.415e-05
e236b1791a4c4ba399045c976c73733d,1,1,1,1,0.04683021,0.04668807,1.003044460822647,0,0.00014214
4495717372d440c4a2a1a3abd94f901d,1,1,1,1,0.01535195,0.01528072,1.004661429566146,0,7.123e-05
3499db463c1d48a4af22527042ebb13e,1,3,1,3,0.07438023,0.07433076,1.0006655387352426,0,4.948e-05
cace521c87e542cb99ae690b757347e9,1,2,1,2,0.03915713,0.03900166,1.003986240585657,0,0.00015547
99d001dd286e441882510171f4f43a86,1,3,1,3,0.03041012,0.03034431,1.0021687756287752,0,6.58e-05
082e9d78b8c14f458cad62a28b338d35,1,1,1,1,0.06448224,0.06423432,1.003859618970046,0,0.00024792
913af282f87d42fa81d41c34f213de50,1,2,1,2,0.06074503,0.06060116,1.0023740469654376,0,0.00014387
0be98d631806459397407f43a853b4bd,1,2,1,2,0.20609592,0.20529888,1.0038823397380443,0,0.00079703
e433b4456ba9492aa15cab969130abf1,1,1,1,1,0.07615401,0.07596381,1.0025038238603354,0,0.0001902
67e30ace7e814ae3b6b7b7fa0cf5ae48,1,2,1,2,0.19021646,0.18966506,1.0029072302510542,0,0.00055139
8fa9fddb29214daab6e490f9eda8dc67,1,2,1,2,0.19713871,0.1968883,1.0012718378898087,0,0.00025042
a3e6de675b894a33841b4884624092d3,1,1,1,1,0.08119954,0.08102525,1.0021510578492507,0,0.00017429
b6cc9df730e4411aa6598cfe037c6ed9,1,1,1,1,0.13425826,0.13385876,1.0029844890241026,0,0.0003995
59cfe0b7330647ac8b15f442e4a11ff4,1,1,1,1,0.03894008,0.0388654,1.0019215034452238,0,7.468e-05
4fea4727536e4185a4fd6dc67b994fcd,1,1,1,1,0.10708329,0.10681058,1.0025532114889741,0,0.00027271
3baa199eb6154a0988f3c7c7e705b13c,1,2,1,2,0.00883058,0.00880358,1.0030669341336138,0,2.701e-05
9008590043ac4e3ba8b9b81e6a6b3f27,1,3,1,3,0.10442975,0.10425188999999999,1.0017060601970862,0,0.00017786
78283dc519ec404b9742c064caab3369,1,2,1,2,0.04283595,0.04270836,1.0029874713053837,0,0.00012758
315df12b969f4473adf172b71dd9a243,3,1,3,1,0.08720856,0.08697622,1.0026713048693079,0,0.00023235
49bbd365ffea451abbdd3512f34e114c,1,1,1,1,0.02930985,0.02922297,1.002973003770664,0,8.688e-05
63656204c6164df4ab7e271e8e5fdad2,1,1,1,1,0.1143445,0.11412468,1.0019261390261949,0,0.00021982
1059138a179747be962bd49fec7456dd,1,1,1,1,0.01085797,0.01082227,1.0032987534038607,0,3.57e-05
8c3e8caea0cb4fbf84c8271dcaf7f4ef,1,2,1,2,0.06781834,0.06758532,1.0034477901414094,0,0.00023303
5d27d4de764b43beabefd4beaaffe216,1,1,1,1,0.07650028,0.07619569,1.0039974701981176,0,0.00030459
5acad8ac9dba47699e1e76965baaeb2d,1,2,1,2,0.0053589,0.00534392,1.0028031856764321,0,1.499e-05
d6eab8e812e242c28659de10bc404263,2,2,2,2,0.09480056,0.09456492,1.002491833123742,0,0.00023563
76b363b601604ec6958272cf93ffc203,1,3,1,3,0.04560262,0.04542561,1.0038967005616437,0,0.00017702
5abc712931ce411888c7499467076118,1,1,1,1,0.02413245,0.02409835,1.001415034639301,0,3.41e-05
08a0e36898fb4ee38f50918abee1a076,1,2,1,2,0.05741563,0.05720918,1.0036086865779235,0,0.00020645
9c7a78345cd746f2b30b665289469ae0,1,2,1,2,0.09227823,0.09196382,1.00341884449776,0,0.00031441
327016724aa14ba9b4cbb644a0b9d3cc,1,2,1,2,0.28491711,0.28430468,1.0021541326720333,0,0.00061244
2e1f94dcdd774158a4c621212649a477,1,1,1,1,0.03662944,0.03659249,1.0010097700375131,0,3.695e-05
bb75364ed22c4d93a0cd5b69cee4e685,1,2,1,2,0.10701632,0.1065964,1.0039393450435474,0,0.00041991
6c9dbae5374e4aca862024043a90ebd8,1,1,1,1,0.03289103,0.03283759,1.0016274032290433,0,5.344e-05
c2e577cf24b14edc8e8fc5040383616d,1,1,1,1,0.0219022,0.02181225,1.0041238294994785,0,8.995e-05
5d60347126a149ec81408459db6bfbfa,1,1,1,1,0.03480277,0.03473537,1.0019403852614783,0,6.74e-05
c52a4f87927745119f2fb07c036237de,1,1,1,1,0.12488509,0.12455731,1.0026315597213844,0,0.00032778
f1b2a8ca612b4fe3bae3ba58058dc72a,3,1,3,1,0.07632273,0.0760588,1.0034700784130175,0,0.00026392
0b553c98f29b43ae959d9c1de407dc34,3,2,3,2,0.055515959999999996,0.0553398,1.0031832424403413,0,0.00017614
a183ae9c5308439ea67394dff0478703,1,2,1,2,0.05944968,0.05926856,1.0030559203732974,0,0.00018113
2d0e3bd184d7490ea1f9f430a975d70e,1,3,1,3,0.24870025,0.24817824,1.0021033673218087,0,0.00052201
b20e0d2c3ee541e496c5646549bde534,2,3,2,3,0.04144024,0.04128744,1.0037008833679202,0,0.00015281
fc6fce98fb3143588a97f9967e9508c3,3,2,3,2,0.01261164,0.01259196,1.0015629020422556,0,1.968e-05
ce7604f83c954cc5b8fd56b702176132,1,2,1,2,0.21871396,0.21828446,1.0019676160181077,0,0.00042949
947132b1f7334f1e9f8fa545e594dc04,1,2,1,2,0.0070041,0.00698422,1.0028464166363602,0,1.989e-05
8bd1c56322d74bfe96f033f00b0febf3,1,1,1,1,0.20622574,0.20582933,1.0019259160004066,0,0.00039641
951e0c8f1b9846c5b1351ce05070a01e,1,2,1,2,0.06320051,0.06299672,1.003234930326531,0,0.00020379
7429d17b622a4ea88baf7fbff34a5158,1,1,1,1,0.0282918,0.02822836,1.002247385253695,0,6.344e-05
46452a3bb52f4ff1831a7e6245c34e19,1,1,1,1,0.02508801,0.02504449,1.0017377075755984,0,4.352e-05
8fbe926c3abf4153a5dd2178ac9340f6,1,2,1,2,0.05710138,0.05697366,1.0022417376731634,0,0.00012773
56d8af7f47ae44629e56ad18b30edb0c,1,2,1,2,0.10375093,0.10337234,1.0036623916997527,0,0.00037859
5e70e2f8bde94c0ea84c4c057961a674,2,3,2,3,0.00730756,0.007269900000000001,1.0051802638275629,0,3.767e-05
1eff4156cb114e1c96b498f302406f4d,1,2,1,2,0.12360146,0.12351114,1.000731270070052,0,9.032e-05
550602cc63a34d50bd2cfdd9b20770c0,1,1,1,1,0.0139068,0.01384694,1.0043229767732076,0,5.986e-05
d45f3b2d21454d1ca8c77160396707c2,2,1,2,1,0.01509466,0.01503302,1.0041003071904382,0,6.165e-05
8e45af01bbf948ee8e7796a9780eb461,1,1,1,1,0.03256727,0.03252117,1.001417538175902,0,4.61e-05
b7b0a6c64a4346f2ab6317e2e6e0c74c,1,3,1,3,0.19987506,0.19935399,1.0026137926810494,0,0.00052106
515c5c99d9e34013b21f2549d3e82c13,1,2,1,2,0.0865603,0.08635058,1.0024287040110211,0,0.00020972
9a0ab0a3781c4fb588d099e7640f2646,1,2,1,2,0.05739549,0.05719756,1.0034604622994407,0,0.00019793
